name,a,elements,crystal_system,point_group,formula,plane,num_elements
Dy2Si3Pd (0001),8.11477322453842,"Dy, Pd, Si",Hexagonal,6/mmm,Dy2Si3Pd,(0001),3
Dy2Si3Rh (0001),8.182117547604825,"Dy, Rh, Si",Hexagonal,6/mmm,Dy2Si3Rh,(0001),3
Dy2Sn2O7 (111),14.69874850098204,"Dy, O, Sn",Cubic,m-3m,Dy2Sn2O7,(111),3
Dy2TlAg (111),10.451781112321488,"Ag, Dy, Tl",Cubic,m-3m,Dy2TlAg,(111),3
Dy2TlCd (111),10.579908493376964,"Cd, Dy, Tl",Cubic,m-3m,Dy2TlCd,(111),3
Dy2TlHg (111),10.536115503656179,"Dy, Hg, Tl",Cubic,m-3m,Dy2TlHg,(111),3
Dy2Zn17 (0001),8.8566388403024,"Dy, Zn",Trigonal,-3m,Dy2Zn17,(0001),2
Dy2ZnRu (111),9.75615796210836,"Dy, Ru, Zn",Cubic,m-3m,Dy2ZnRu,(111),3
Dy3(Al3Os)4 (0001),8.775859945230902,"Al, Dy, Os",Hexagonal,6/mmm,Dy3(Al3Os)4,(0001),3
Dy3(Al3Ru)4 (0001),8.761624943859712,"Al, Dy, Ru",Hexagonal,6/mmm,Dy3(Al3Ru)4,(0001),3
Dy3(AlNi3)2 (111),12.511163546740148,"Al, Dy, Ni",Cubic,m-3m,Dy3(AlNi3)2,(111),3
Dy3(GaNi3)2 (111),12.595862798903458,"Dy, Ga, Ni",Cubic,m-3m,Dy3(GaNi3)2,(111),3
Dy3(In2Co)2 (0001),7.8371789493509505,"Co, Dy, In",Hexagonal,-6,Dy3(In2Co)2,(0001),3
Dy3(SiNi3)2 (111),12.303946379075567,"Dy, Ni, Si",Cubic,m-3m,Dy3(SiNi3)2,(111),3
Dy3AlC (111),6.887690274766462,"Al, C, Dy",Cubic,m-3m,Dy3AlC,(111),3
Dy3AlN (111),6.718830247997041,"Al, Dy, N",Cubic,m-3m,Dy3AlN,(111),3
Dy3AlNi8 (0001),5.0582199922358555,"Al, Dy, Ni",Hexagonal,6/mmm,Dy3AlNi8,(0001),3
Dy3Cu3Sb4 (111),13.489470577547145,"Cu, Dy, Sb",Cubic,-43m,Dy3Cu3Sb4,(111),3
Dy3InC (111),6.934110986423222,"C, Dy, In",Cubic,m-3m,Dy3InC,(111),3
Dy3InN (111),6.7770052098196,"Dy, In, N",Cubic,m-3m,Dy3InN,(111),3
Dy3Ni7B2 (0001),5.039616040240875,"B, Dy, Ni",Hexagonal,6/mmm,Dy3Ni7B2,(0001),3
Dy3PbC (111),6.9197670896645915,"C, Dy, Pb",Cubic,m-3m,Dy3PbC,(111),3
Dy3Pd4 (0001),13.155761721723952,"Dy, Pd",Trigonal,-3,Dy3Pd4,(0001),2
Dy3Sb5O12 (111),15.211144696347539,"Dy, O, Sb",Cubic,-43m,Dy3Sb5O12,(111),3
Dy3SnC (111),6.888209701265786,"C, Dy, Sn",Cubic,m-3m,Dy3SnC,(111),3
Dy4Ga12Pd (111),12.091375599104012,"Dy, Ga, Pd",Cubic,m-3m,Dy4Ga12Pd,(111),3
Dy4Ga12Pt (111),12.08456307781562,"Dy, Ga, Pt",Cubic,m-3m,Dy4Ga12Pt,(111),3
Dy4Ge6Ir7 (111),11.81275688798176,"Dy, Ge, Ir",Cubic,m-3m,Dy4Ge6Ir7,(111),3
Dy4Ge6Rh7 (111),11.80130631189421,"Dy, Ge, Rh",Cubic,m-3m,Dy4Ge6Rh7,(111),3
Dy5(CoB3)2 (0001),5.390130212305864,"B, Co, Dy",Trigonal,-3m,Dy5(CoB3)2,(0001),3
Dy5CuPb3 (0001),9.122910732676402,"Cu, Dy, Pb",Hexagonal,6/mmm,Dy5CuPb3,(0001),3
Dy5Ge3 (0001),8.463311120084457,"Dy, Ge",Hexagonal,6/mmm,Dy5Ge3,(0001),2
Dy5Ge3C (0001),8.460238232555593,"C, Dy, Ge",Hexagonal,6/mmm,Dy5Ge3C,(0001),3
Dy5NiPb3 (0001),9.089197405915442,"Dy, Ni, Pb",Hexagonal,6/mmm,Dy5NiPb3,(0001),3
Dy5P12Ir19 (0001),12.639182604584258,"Dy, Ir, P",Hexagonal,-6m2,Dy5P12Ir19,(0001),3
Dy5P12Ru19 (0001),12.437308294191459,"Dy, P, Ru",Hexagonal,-6m2,Dy5P12Ru19,(0001),3
Dy5Pb3 (0001),8.998833536441936,"Dy, Pb",Hexagonal,6/mmm,Dy5Pb3,(0001),2
Dy5Sb3 (0001),9.02359641789793,"Dy, Sb",Hexagonal,6/mmm,Dy5Sb3,(0001),2
Dy5Si3 (0001),8.421332491944046,"Dy, Si",Hexagonal,6/mmm,Dy5Si3,(0001),2
Dy5Sn3 (0001),8.927654911863456,"Dy, Sn",Hexagonal,6/mmm,Dy5Sn3,(0001),2
Dy5Tl3 (0001),8.955186186168117,"Dy, Tl",Hexagonal,6/mmm,Dy5Tl3,(0001),2
Dy6Al43Cr4 (0001),10.847295499537163,"Al, Cr, Dy",Hexagonal,6/mmm,Dy6Al43Cr4,(0001),3
Dy6Al43V4 (0001),11.001010377895971,"Al, Dy, V",Hexagonal,6/mmm,Dy6Al43V4,(0001),3
Dy6Al43W4 (0001),11.060293750011116,"Al, Dy, W",Hexagonal,6/mmm,Dy6Al43W4,(0001),3
Dy6CoTe2 (0001),8.317930966874169,"Co, Dy, Te",Hexagonal,-6m2,Dy6CoTe2,(0001),3
Dy6FeTe2 (0001),8.30389508180908,"Dy, Fe, Te",Hexagonal,-6m2,Dy6FeTe2,(0001),3
Dy6MnBi2 (0001),8.238090647495955,"Bi, Dy, Mn",Hexagonal,-6m2,Dy6MnBi2,(0001),3
Dy6Ta4Al43 (0001),11.02017127290366,"Al, Dy, Ta",Hexagonal,6/mmm,Dy6Ta4Al43,(0001),3
Dy6Ti4Al43 (0001),11.062778093345583,"Al, Dy, Ti",Hexagonal,6/mmm,Dy6Ti4Al43,(0001),3
Dy7Co6Sn23 (0001),9.664100891936986,"Co, Dy, Sn",Trigonal,-3m,Dy7Co6Sn23,(0001),3
Dy7Rh3 (0001),9.756672282309104,"Dy, Rh",Hexagonal,6mm,Dy7Rh3,(0001),2
Dy8Ga3Co (0001),10.026193693742627,"Co, Dy, Ga",Hexagonal,6mm,Dy8Ga3Co,(0001),3
Dy8In3Co (0001),10.388834363860791,"Co, Dy, In",Hexagonal,6mm,Dy8In3Co,(0001),3
DyAg (111),5.100651239615939,"Ag, Dy",Cubic,m-3m,DyAg,(111),2
DyAgGe (0001),7.115636452415161,"Ag, Dy, Ge",Hexagonal,-6m2,DyAgGe,(0001),3
DyAgHg2 (111),9.9412880869339,"Ag, Dy, Hg",Cubic,m-3m,DyAgHg2,(111),3
DyAgPb (0001),4.770116753729595,"Ag, Dy, Pb",Hexagonal,6mm,DyAgPb,(0001),3
DyAgSn (0001),4.694780243712437,"Ag, Dy, Sn",Hexagonal,6mm,DyAgSn,(0001),3
DyAl2 (111),11.067213467760725,"Al, Dy",Cubic,m-3m,DyAl2,(111),2
DyAl3 (0001),6.243043888119062,"Al, Dy",Hexagonal,6/mmm,DyAl3,(0001),2
DyAl3Ni2 (0001),8.950070670925601,"Al, Dy, Ni",Hexagonal,6/mmm,DyAl3Ni2,(0001),3
DyAl7Au3 (0001),8.042007708640222,"Al, Au, Dy",Trigonal,-3m,DyAl7Au3,(0001),3
DyAlCu (0001),6.993925030543422,"Al, Cu, Dy",Hexagonal,-6m2,DyAlCu,(0001),3
DyAlNi (0001),6.909510228494821,"Al, Dy, Ni",Hexagonal,-6m2,DyAlNi,(0001),3
DyAs (111),8.211667407379686,"As, Dy",Cubic,m-3m,DyAs,(111),2
DyAsPt (0001),4.260040031946328,"As, Dy, Pt",Hexagonal,6/mmm,DyAsPt,(0001),3
DyB12 (111),10.588393435339947,"B, Dy",Cubic,m-3m,DyB12,(111),2
DyB2 (0001),3.294544008415571,"B, Dy",Hexagonal,6/mmm,DyB2,(0001),2
DyB2Ir3 (0001),5.431051527323231,"B, Dy, Ir",Hexagonal,6/mmm,DyB2Ir3,(0001),3
DyB2Ru3 (0001),5.472512401464647,"B, Dy, Ru",Hexagonal,6/mmm,DyB2Ru3,(0001),3
DyBRh3 (111),5.901503805404872,"B, Dy, Rh",Cubic,m-3m,DyBRh3,(111),3
DyBe13 (111),14.424952500016706,"Be, Dy",Cubic,m-3m,DyBe13,(111),2
DyBi (111),8.922861526938092,"Bi, Dy",Cubic,m-3m,DyBi,(111),2
DyBiPd (111),9.442128512466628,"Bi, Dy, Pd",Cubic,-43m,DyBiPd,(111),3
DyBiPt (111),9.463192093917321,"Bi, Dy, Pt",Cubic,-43m,DyBiPt,(111),3
DyBiRh (0001),7.6105540123975555,"Bi, Dy, Rh",Hexagonal,-6m2,DyBiRh,(0001),3
DyBr3 (0001),9.972253228896182,"Br, Dy",Hexagonal,6/mmm,DyBr3,(0001),2
DyCd (111),5.265069900408457,"Cd, Dy",Cubic,m-3m,DyCd,(111),2
DyCd2 (0001),4.910293215807203,"Cd, Dy",Hexagonal,6/mmm,DyCd2,(0001),2
DyCdAg2 (111),9.794260448724089,"Ag, Cd, Dy",Cubic,m-3m,DyCdAg2,(111),3
DyCdAu (0001),7.666799044078773,"Au, Cd, Dy",Hexagonal,-6m2,DyCdAu,(0001),3
DyCdAu2 (111),9.779641082259511,"Au, Cd, Dy",Cubic,m-3m,DyCdAu2,(111),3
DyCdCu (0001),7.403628886104072,"Cd, Cu, Dy",Hexagonal,-6m2,DyCdCu,(0001),3
DyCdGa (0001),7.197930780840519,"Cd, Dy, Ga",Hexagonal,-6m2,DyCdGa,(0001),3
DyCdHg2 (111),10.090936319443331,"Cd, Dy, Hg",Cubic,m-3m,DyCdHg2,(111),3
DyCdNi4 (111),9.839646871890025,"Cd, Dy, Ni",Cubic,-43m,DyCdNi4,(111),3
DyCdPd2 (111),9.514669069797907,"Cd, Dy, Pd",Cubic,m-3m,DyCdPd2,(111),3
DyCo2 (111),10.101423416182174,"Co, Dy",Cubic,m-3m,DyCo2,(111),2
DyCo3 (0001),5.01066838937528,"Co, Dy",Trigonal,-3m,DyCo3,(0001),2
DyCo3B2 (0001),5.022953732134226,"B, Co, Dy",Hexagonal,6/mmm,DyCo3B2,(0001),3
DyCu (111),4.8593475574285305,"Cu, Dy",Cubic,m-3m,DyCu,(111),2
DyCu4Ag (111),10.005673412052127,"Ag, Cu, Dy",Cubic,-43m,DyCu4Ag,(111),3
DyCu4Pd (111),9.884943310737114,"Cu, Dy, Pd",Cubic,-43m,DyCu4Pd,(111),3
DyCu5 (0001),4.972356856287214,"Cu, Dy",Hexagonal,6/mmm,DyCu5,(0001),2
DyCuGe (0001),4.232086664455821,"Cu, Dy, Ge",Hexagonal,6mm,DyCuGe,(0001),3
DyCuPb (0001),4.568037207646178,"Cu, Dy, Pb",Hexagonal,6mm,DyCuPb,(0001),3
DyCuSe2 (0001),4.074556841694095,"Cu, Dy, Se",Trigonal,3m,DyCuSe2,(0001),3
DyCuSi (0001),4.106785486311804,"Cu, Dy, Si",Hexagonal,6/mmm,DyCuSi,(0001),3
DyCuSn (0001),4.50265235776685,"Cu, Dy, Sn",Hexagonal,6mm,DyCuSn,(0001),3
DyErTl2 (111),10.614496140746093,"Dy, Er, Tl",Cubic,m-3m,DyErTl2,(111),3
DyFe2 (111),10.334495573267777,"Dy, Fe",Cubic,m-3m,DyFe2,(111),2
DyFe3 (0001),5.163938857143107,"Dy, Fe",Trigonal,-3m,DyFe3,(0001),2
DyGa2 (0001),4.165752984904721,"Dy, Ga",Hexagonal,6/mmm,DyGa2,(0001),2
DyGa2Co3 (0001),8.947679839842506,"Co, Dy, Ga",Hexagonal,6/mmm,DyGa2Co3,(0001),3
DyGa2Ni3 (0001),8.699274431250982,"Dy, Ga, Ni",Hexagonal,-6m2,DyGa2Ni3,(0001),3
DyGa3 (0001),6.253391530053594,"Dy, Ga",Hexagonal,6/mmm,DyGa3,(0001),2
DyGa3Ru (111),9.018699862132399,"Dy, Ga, Ru",Cubic,m-3m,DyGa3Ru,(111),3
DyGaRh2 (111),9.05364297208043,"Dy, Ga, Rh",Cubic,m-3m,DyGaRh2,(111),3
DyGeAu (0001),4.421878835276045,"Au, Dy, Ge",Hexagonal,6mm,DyGeAu,(0001),3
DyH2 (111),7.324376321818133,"Dy, H",Cubic,m-3m,DyH2,(111),2
DyH3 (0001),6.3107523756241,"Dy, H",Trigonal,-3m,DyH3,(0001),2
DyHSe (0001),3.8268599555144114,"Dy, H, Se",Hexagonal,-6m2,DyHSe,(0001),3
DyHg (111),5.222981278446636,"Dy, Hg",Cubic,m-3m,DyHg,(111),2
DyHg3 (0001),6.602869672995453,"Dy, Hg",Hexagonal,6/mmm,DyHg3,(0001),2
DyHo (0001),3.5884149886263903,"Dy, Ho",Hexagonal,-6m2,DyHo,(0001),2
DyHoHg2 (111),10.417177540907646,"Dy, Hg, Ho",Cubic,m-3m,DyHoHg2,(111),3
DyHoIn2 (111),10.552609702708306,"Dy, Ho, In",Cubic,m-3m,DyHoIn2,(111),3
DyI3 (0001),11.021959693256743,"Dy, I",Hexagonal,6/mmm,DyI3,(0001),2
DyIn (111),5.2931840417643645,"Dy, In",Cubic,m-3m,DyIn,(111),2
DyIn3 (111),6.521458770713497,"Dy, In",Cubic,m-3m,DyIn3,(111),2
DyInAg2 (111),9.80967303705488,"Ag, Dy, In",Cubic,m-3m,DyInAg2,(111),3
DyInAu (0001),7.663420972933128,"Au, Dy, In",Hexagonal,-6m2,DyInAu,(0001),3
DyInAu2 (111),9.806322885439897,"Au, Dy, In",Cubic,m-3m,DyInAu2,(111),3
DyInCu (0001),7.419373537651278,"Cu, Dy, In",Hexagonal,-6m2,DyInCu,(0001),3
DyInCu4 (111),10.130958280415776,"Cu, Dy, In",Cubic,-43m,DyInCu4,(111),3
DyInIr (0001),7.438095592120227,"Dy, In, Ir",Hexagonal,-6m2,DyInIr,(0001),3
DyInNi (0001),7.412604193476229,"Dy, In, Ni",Hexagonal,-6m2,DyInNi,(0001),3
DyInPd2 (111),9.540358831172988,"Dy, In, Pd",Cubic,m-3m,DyInPd2,(111),3
DyInPt (0001),7.6260380750023655,"Dy, In, Pt",Hexagonal,-6m2,DyInPt,(0001),3
DyInPt2 (0001),4.546609033100491,"Dy, In, Pt",Hexagonal,6/mmm,DyInPt2,(0001),3
DyInRh (0001),7.453069998027501,"Dy, In, Rh",Hexagonal,-6m2,DyInRh,(0001),3
DyInRh2 (111),9.321506108228224,"Dy, In, Rh",Cubic,m-3m,DyInRh2,(111),3
DyIr2 (111),10.656814644199851,"Dy, Ir",Cubic,m-3m,DyIr2,(111),2
DyLuAg2 (111),10.099264623112147,"Ag, Dy, Lu",Cubic,m-3m,DyLuAg2,(111),3
DyLuCu2 (111),9.613268011082289,"Cu, Dy, Lu",Cubic,m-3m,DyLuCu2,(111),3
DyLuHg2 (111),10.327559789125285,"Dy, Hg, Lu",Cubic,m-3m,DyLuHg2,(111),3
DyMg (111),5.349798602768607,"Dy, Mg",Cubic,m-3m,DyMg,(111),2
DyMg2Cu9 (0001),4.946932441032739,"Cu, Dy, Mg",Hexagonal,6/mmm,DyMg2Cu9,(0001),3
DyMg3 (111),10.287000743196536,"Dy, Mg",Cubic,m-3m,DyMg3,(111),2
DyMgAg (0001),7.544348044538454,"Ag, Dy, Mg",Hexagonal,-6m2,DyMgAg,(0001),3
DyMgAg2 (111),9.814547389420305,"Ag, Dy, Mg",Cubic,m-3m,DyMgAg2,(111),3
DyMgAu (0001),7.561184932361244,"Au, Dy, Mg",Hexagonal,-6m2,DyMgAu,(0001),3
DyMgAu2 (111),9.725887578761121,"Au, Dy, Mg",Cubic,m-3m,DyMgAu2,(111),3
DyMgCd2 (111),10.108963582565613,"Cd, Dy, Mg",Cubic,m-3m,DyMgCd2,(111),3
DyMgGa (0001),7.232058498322324,"Dy, Ga, Mg",Hexagonal,-6m2,DyMgGa,(0001),3
DyMgHg2 (111),10.055519575231125,"Dy, Hg, Mg",Cubic,m-3m,DyMgHg2,(111),3
DyMgIn (0001),7.494591183726902,"Dy, In, Mg",Hexagonal,-6m2,DyMgIn,(0001),3
DyMgPd (0001),7.399681364600987,"Dy, Mg, Pd",Hexagonal,-6m2,DyMgPd,(0001),3
DyMgRh2 (111),9.215603875845387,"Dy, Mg, Rh",Cubic,m-3m,DyMgRh2,(111),3
DyMgTl (0001),7.5012300375448016,"Dy, Mg, Tl",Hexagonal,-6m2,DyMgTl,(0001),3
DyMgZn2 (111),9.569644868410345,"Dy, Mg, Zn",Cubic,m-3m,DyMgZn2,(111),3
DyMnO3 (0001),6.136066626851899,"Dy, Mn, O",Hexagonal,6mm,DyMnO3,(0001),3
DyN (111),6.914138745328494,"Dy, N",Cubic,m-3m,DyN,(111),2
DyNbRu2 (111),9.233258988665023,"Dy, Nb, Ru",Cubic,m-3m,DyNbRu2,(111),3
DyNi2 (111),10.021963202775874,"Dy, Ni",Cubic,m-3m,DyNi2,(111),2
DyNi3 (0001),4.954443408666018,"Dy, Ni",Trigonal,-3m,DyNi3,(0001),2
DyNi4Au (111),9.756114127255023,"Au, Dy, Ni",Cubic,-43m,DyNi4Au,(111),3
DyNi4B (0001),4.980632,"B, Dy, Ni",Hexagonal,6/mmm,DyNi4B,(0001),3
DyNi5 (0001),4.826320561675494,"Dy, Ni",Hexagonal,6/mmm,DyNi5,(0001),2
DyNiAs (0001),4.030994203152153,"As, Dy, Ni",Hexagonal,6/mmm,DyNiAs,(0001),3
DyNiBi (111),9.098642427662181,"Bi, Dy, Ni",Cubic,-43m,DyNiBi,(111),3
DyNiP (0001),3.873162346949366,"Dy, Ni, P",Hexagonal,6/mmm,DyNiP,(0001),3
DyNiSb (111),8.925424445671355,"Dy, Ni, Sb",Cubic,-43m,DyNiSb,(111),3
DyOF (0001),3.7879831631560124,"Dy, F, O",Trigonal,-3m,DyOF,(0001),3
DyOs2 (0001),5.26806115265479,"Dy, Os",Hexagonal,6/mmm,DyOs2,(0001),2
DyP (111),8.010319562339989,"Dy, P",Cubic,m-3m,DyP,(111),2
DyPPt (0001),4.107212191598082,"Dy, P, Pt",Hexagonal,-6m2,DyPPt,(0001),3
DyPaRu2 (111),9.636935440734026,"Dy, Pa, Ru",Cubic,m-3m,DyPaRu2,(111),3
DyPb3 (111),6.857017962497578,"Dy, Pb",Cubic,m-3m,DyPb3,(111),2
DyPbAu (111),9.5884884438851,"Au, Dy, Pb",Cubic,-43m,DyPbAu,(111),3
DyPd (111),4.927983075134302,"Dy, Pd",Cubic,m-3m,DyPd,(111),2
DyPd3 (111),5.782767113530537,"Dy, Pd",Cubic,m-3m,DyPd3,(111),2
DyPdPb (0001),7.742100296896222,"Dy, Pb, Pd",Hexagonal,-6m2,DyPdPb,(0001),3
DyPt3 (111),5.790146225340559,"Dy, Pt",Cubic,m-3m,DyPt3,(111),2
DyRe2 (0001),5.407524638977507,"Dy, Re",Hexagonal,6/mmm,DyRe2,(0001),2
DyRh (111),4.812237996487675,"Dy, Rh",Cubic,m-3m,DyRh,(111),2
DyRh2 (111),10.588521387875735,"Dy, Rh",Cubic,m-3m,DyRh2,(111),2
DyRh3C (111),5.8658789313826905,"C, Dy, Rh",Cubic,m-3m,DyRh3C,(111),3
DyRu2 (0001),5.2641171069915895,"Dy, Ru",Hexagonal,6/mmm,DyRu2,(0001),2
DyRu3C (111),5.847296617721451,"C, Dy, Ru",Cubic,m-3m,DyRu3C,(111),3
DyS (111),7.782874386201148,"Dy, S",Cubic,m-3m,DyS,(111),2
DySb (111),8.754651925834745,"Dy, Sb",Cubic,m-3m,DySb,(111),2
DySbPd (111),9.280605835780731,"Dy, Pd, Sb",Cubic,-43m,DySbPd,(111),3
DySbPt (111),9.292278685039284,"Dy, Pt, Sb",Cubic,-43m,DySbPt,(111),3
DySe (111),8.116912976919055,"Dy, Se",Cubic,m-3m,DySe,(111),2
DySi2Rh3 (0001),5.483426710237635,"Dy, Rh, Si",Hexagonal,6/mmm,DySi2Rh3,(0001),3
DySi3Rh5 (0001),15.651550039576351,"Dy, Rh, Si",Hexagonal,6/m,DySi3Rh5,(0001),3
DySiAg (0001),7.018883480364186,"Ag, Dy, Si",Hexagonal,-6m2,DySiAg,(0001),3
DySnAu (0001),4.662190491300735,"Au, Dy, Sn",Hexagonal,6mm,DySnAu,(0001),3
DySnAu2 (111),9.870273805447676,"Au, Dy, Sn",Cubic,m-3m,DySnAu2,(111),3
DySnPd2 (111),9.541658317402035,"Dy, Pd, Sn",Cubic,m-3m,DySnPd2,(111),3
DySnPt (0001),7.467036889461071,"Dy, Pt, Sn",Hexagonal,-6m2,DySnPt,(0001),3
DySnRh (0001),7.568682185167122,"Dy, Rh, Sn",Hexagonal,-6m2,DySnRh,(0001),3
DySnRh2 (111),9.335477774549148,"Dy, Rh, Sn",Cubic,m-3m,DySnRh2,(111),3
DyTaRu2 (111),9.204446301236588,"Dy, Ru, Ta",Cubic,m-3m,DyTaRu2,(111),3
DyTc2 (0001),5.34242171428151,"Dy, Tc",Hexagonal,6/mmm,DyTc2,(0001),2
DyTe (111),8.684131555305287,"Dy, Te",Cubic,m-3m,DyTe,(111),2
DyThFe6 (0001),5.146884496012122,"Dy, Fe, Th",Trigonal,3m,DyThFe6,(0001),3
DyTl (111),5.321591674860872,"Dy, Tl",Cubic,m-3m,DyTl,(111),2
DyTl3 (111),6.670781960377753,"Dy, Tl",Cubic,m-3m,DyTl3,(111),2
DyTlPd (0001),7.787591312938234,"Dy, Pd, Tl",Hexagonal,-6m2,DyTlPd,(0001),3
DyTlS2 (0001),4.012314027525279,"Dy, S, Tl",Trigonal,-3m,DyTlS2,(0001),3
DyTlSe2 (0001),4.164398249826891,"Dy, Se, Tl",Trigonal,-3m,DyTlSe2,(0001),3
DyTlTe2 (0001),4.441852276256357,"Dy, Te, Tl",Trigonal,-3m,DyTlTe2,(0001),3
DyTmHg2 (111),10.368835422136504,"Dy, Hg, Tm",Cubic,m-3m,DyTmHg2,(111),3
DyUN2 (0001),3.4350119654593656,"Dy, N, U",Trigonal,-3m,DyUN2,(0001),3
DyY3 (0001),7.267746848251271,"Dy, Y",Hexagonal,6/mmm,DyY3,(0001),2
DyYHg2 (111),10.459759907250499,"Dy, Hg, Y",Cubic,m-3m,DyYHg2,(111),3
DyZn (111),5.013396355853591,"Dy, Zn",Cubic,m-3m,DyZn,(111),2
DyZn5 (0001),5.228748247115186,"Dy, Zn",Hexagonal,6/mmm,DyZn5,(0001),2
DyZnGa (0001),4.3542925737220965,"Dy, Ga, Zn",Hexagonal,6/mmm,DyZnGa,(0001),3
DyZnNi (0001),6.948097421279557,"Dy, Ni, Zn",Hexagonal,-6m2,DyZnNi,(0001),3
DyZnPd (0001),7.218102818330661,"Dy, Pd, Zn",Hexagonal,-6m2,DyZnPd,(0001),3
DyZnRh2 (111),9.046578551072308,"Dy, Rh, Zn",Cubic,m-3m,DyZnRh2,(111),3
DyZnSi (0001),4.0749411593970235,"Dy, Si, Zn",Hexagonal,-6m2,DyZnSi,(0001),3
DyZnSn (0001),4.45166917286634,"Dy, Sn, Zn",Hexagonal,6/mmm,DyZnSn,(0001),3
Er (0001),3.5482443391742273,Er,Trigonal,-3m,Er,(0001),1
Er(Al3Ni)3 (0001),7.2237452448332,"Al, Er, Ni",Trigonal,32,Er(Al3Ni)3,(0001),3
Er(AlC)3 (0001),3.4022906638438695,"Al, C, Er",Hexagonal,6/mmm,Er(AlC)3,(0001),3
Er(AlGe)2 (0001),4.222238508845734,"Al, Er, Ge",Trigonal,-3m,Er(AlGe)2,(0001),3
Er(ClO4)3 (0001),9.180721044817599,"Cl, Er, O",Hexagonal,6/m,Er(ClO4)3,(0001),3
Er(Co2B)6 (0001),9.384036207322625,"B, Co, Er",Trigonal,-3m,Er(Co2B)6,(0001),3
Er(CuS)3 (0001),6.632588868435551,"Cu, Er, S",Trigonal,-3,Er(CuS)3,(0001),3
Er(MnGe)6 (0001),5.146942657127641,"Er, Ge, Mn",Hexagonal,6/mmm,Er(MnGe)6,(0001),3
Er(MnSn)6 (0001),5.670782110219649,"Er, Mn, Sn",Hexagonal,6/mmm,Er(MnSn)6,(0001),3
Er(Mo3S4)2 (0001),9.11749372544211,"Er, Mo, S",Trigonal,-3,Er(Mo3S4)2,(0001),3
Er(ReO4)2 (0001),6.065721201216714,"Er, O, Re",Trigonal,-3m,Er(ReO4)2,(0001),3
Er(ReO4)3 (0001),8.949752190765869,"Er, O, Re",Trigonal,3m,Er(ReO4)3,(0001),3
Er(ZnP)3 (0001),3.955041953214232,"Er, P, Zn",Hexagonal,6/mmm,Er(ZnP)3,(0001),3
Er10Mn13C18 (111),14.165620054147718,"C, Er, Mn",Cubic,-43m,Er10Mn13C18,(111),3
Er12(MnC3)5 (0001),10.38434781657821,"C, Er, Mn",Hexagonal,-6m2,Er12(MnC3)5,(0001),3
Er14Ag51 (0001),12.724774397145632,"Ag, Er",Hexagonal,-6,Er14Ag51,(0001),2
Er15Si9C (0001),14.52181407229904,"C, Er, Si",Hexagonal,6mm,Er15Si9C,(0001),3
Er2(B2Rh3)3 (0001),5.551664234192449,"B, Er, Rh",Hexagonal,6/mmm,Er2(B2Rh3)3,(0001),3
Er2AgRu (111),9.752252649067357,"Ag, Er, Ru",Cubic,m-3m,Er2AgRu,(111),3
Er2Al3Co (0001),5.4283950590368,"Al, Co, Er",Hexagonal,6/mmm,Er2Al3Co,(0001),3
Er2As7Rh12 (0001),9.995845507822988,"As, Er, Rh",Trigonal,3,Er2As7Rh12,(0001),3
Er2As7Rh12 (0001),9.890122189700362,"As, Er, Rh",Trigonal,-3,Er2As7Rh12,(0001),3
Er2C (0001),3.551448984531073,"C, Er",Trigonal,-3m,Er2C,(0001),2
Er2CdIn (111),10.449661347612846,"Cd, Er, In",Cubic,m-3m,Er2CdIn,(111),3
Er2CdS4 (111),15.773310143103902,"Cd, Er, S",Cubic,m-3m,Er2CdS4,(111),3
Er2Co12P7 (0001),8.910593372553743,"Co, Er, P",Hexagonal,-6,Er2Co12P7,(0001),3
Er2Co17 (0001),8.220539711022534,"Co, Er",Hexagonal,6/mmm,Er2Co17,(0001),2
Er2CuOs (111),9.541150643017412,"Cu, Er, Os",Cubic,m-3m,Er2CuOs,(111),3
Er2CuRu (111),9.536431638633944,"Cu, Er, Ru",Cubic,m-3m,Er2CuRu,(111),3
Er2Fe12P7 (0001),8.94753198859082,"Er, Fe, P",Hexagonal,-6,Er2Fe12P7,(0001),3
Er2Ga3Co (0001),8.672534189390671,"Co, Er, Ga",Hexagonal,6/mmm,Er2Ga3Co,(0001),3
Er2Ga3Cu (0001),4.308843600551634,"Cu, Er, Ga",Trigonal,3m,Er2Ga3Cu,(0001),3
Er2GeRh3 (0001),5.543361469363529,"Er, Ge, Rh",Trigonal,-3m,Er2GeRh3,(0001),3
Er2In (0001),5.30839313181807,"Er, In",Hexagonal,6/mmm,Er2In,(0001),2
Er2InAg (111),10.336900726273303,"Ag, Er, In",Cubic,m-3m,Er2InAg,(111),3
Er2IrPd (111),9.636559853896133,"Er, Ir, Pd",Cubic,m-3m,Er2IrPd,(111),3
Er2IrRh (111),9.533409160342472,"Er, Ir, Rh",Cubic,m-3m,Er2IrRh,(111),3
Er2IrRu (111),9.496115591951387,"Er, Ir, Ru",Cubic,m-3m,Er2IrRu,(111),3
Er2MgAl (111),10.25491925647738,"Al, Er, Mg",Cubic,m-3m,Er2MgAl,(111),3
Er2MgIn (111),10.482437443977117,"Er, In, Mg",Cubic,m-3m,Er2MgIn,(111),3
Er2MgS4 (111),15.617686089035901,"Er, Mg, S",Cubic,m-3m,Er2MgS4,(111),3
Er2Mn12P7 (0001),9.283510436228367,"Er, Mn, P",Hexagonal,-6,Er2Mn12P7,(0001),3
