a,b,dimensions,mcia,angle,substrate,R,G,B,color_column
6.3149999999999995,12.629999999999999,(3/2 a × 3b),159.5169,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
6.3149999999999995,6.3149999999999995,(3/2 a × 3/2 b),159.5169,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
6.3149999999999995,3.1574999999999998,(3/2 a × 3/4 b),159.5169,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.1574999999999998,12.629999999999999,(3/4 a × 3b),159.5169,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.1574999999999998,6.3149999999999995,(3/4 a × 3/2 b),159.5169,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.1574999999999998,3.1574999999999998,(3/4 a × 3/4 b),159.5169,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
16.84,4.21,(4a × b),70.8964,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.613333333333333,4.21,(4/3 a × b),70.8964,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.368,4.21,(4/5 a × b),70.8964,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
16.84,8.42,(4a × 2b),141.7928,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.613333333333333,8.42,(4/3 a × 2b),141.7928,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.368,8.42,(4/5 a × 2b),141.7928,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
21.05,4.21,(5a × b),88.6205,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
10.525,4.21,(5/2 a × b),88.6205,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
7.016666666666667,4.21,(5/3 a × b),88.6205,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.2625,4.21,(5/4 a × b),88.6205,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
21.05,8.42,(5a × 2b),177.241,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
10.525,8.42,(5/2 a × 2b),177.241,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
7.016666666666667,8.42,(5/3 a × 2b),177.241,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.2625,8.42,(5/4 a × 2b),177.241,0.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.9538390975907305,5.9538390975907305,(√2a × √2b),35.4482,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.9538390975907305,11.907678195181461,(√2a × 2√2b),70.8964,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.9538390975907305,3.969226065060487,(√2a × 2√2/3 b),70.8964,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.9538390975907305,17.86151729277219,(√2a × 3√2b),106.34459999999999,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.9538390975907305,8.930758646386096,(√2a × 3√2/2 b),106.34459999999999,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.9538390975907305,4.465379323193048,(√2a × 3√2/4 b),106.34459999999999,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
5.9538390975907305,3.572303458554438,(√2a × 3√2/5 b),106.34459999999999,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
11.907678195181461,5.9538390975907305,(2√2a × √2b),70.8964,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.969226065060487,5.9538390975907305,(2√2/3 a × √2b),70.8964,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
11.907678195181461,11.907678195181461,(2√2a × 2√2b),141.7928,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
11.907678195181461,3.969226065060487,(2√2a × 2√2/3 b),141.7928,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.969226065060487,11.907678195181461,(2√2/3 a × 2√2b),141.7928,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.969226065060487,3.969226065060487,(2√2/3 a × 2√2/3 b),141.7928,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
17.86151729277219,5.9538390975907305,(3√2a × √2b),106.34459999999999,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
8.930758646386096,5.9538390975907305,(3√2/2 a × √2b),106.34459999999999,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.465379323193048,5.9538390975907305,(3√2/4 a × √2b),106.34459999999999,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.572303458554438,5.9538390975907305,(3√2/5 a × √2b),106.34459999999999,45.0º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
9.413846185274116,9.413846185274116,(√5a × √5b),88.62049999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
9.413846185274116,4.706923092637058,(√5a × √5/2 b),88.62049999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
9.413846185274116,3.137948728424705,(√5a × √5/3 b),88.62049999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.706923092637058,9.413846185274116,(√5/2 a × √5b),88.62049999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.706923092637058,4.706923092637058,(√5/2 a × √5/2 b),88.62049999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.706923092637058,3.137948728424705,(√5/2 a × √5/3 b),88.62049999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.137948728424705,9.413846185274116,(√5/3 a × √5b),88.62049999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.137948728424705,4.706923092637058,(√5/3 a × √5/2 b),88.62049999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.137948728424705,3.137948728424705,(√5/3 a × √5/3 b),88.62049999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
9.413846185274116,18.82769237054823,(√5a × 2√5b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
9.413846185274116,6.27589745684941,(√5a × 2√5/3 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
9.413846185274116,3.765538474109646,(√5a × 2√5/5 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.706923092637058,18.82769237054823,(√5/2 a × 2√5b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.706923092637058,6.27589745684941,(√5/2 a × 2√5/3 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.706923092637058,3.765538474109646,(√5/2 a × 2√5/5 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.137948728424705,18.82769237054823,(√5/3 a × 2√5b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.137948728424705,6.27589745684941,(√5/3 a × 2√5/3 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.137948728424705,3.765538474109646,(√5/3 a × 2√5/5 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
18.82769237054823,9.413846185274116,(2√5a × √5b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
18.82769237054823,4.706923092637058,(2√5a × √5/2 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
18.82769237054823,3.137948728424705,(2√5a × √5/3 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
6.27589745684941,9.413846185274116,(2√5/3 a × √5b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
6.27589745684941,4.706923092637058,(2√5/3 a × √5/2 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
6.27589745684941,3.137948728424705,(2√5/3 a × √5/3 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.765538474109646,9.413846185274116,(2√5/5 a × √5b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.765538474109646,4.706923092637058,(2√5/5 a × √5/2 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.765538474109646,3.137948728424705,(2√5/5 a × √5/3 b),177.24099999999999,26.6º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
13.313188949308877,13.313188949308877,(√10a × √10b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
13.313188949308877,6.6565944746544385,(√10a × √10/2 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
13.313188949308877,4.437729649769626,(√10a × √10/3 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
13.313188949308877,3.3282972373272193,(√10a × √10/4 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
6.6565944746544385,13.313188949308877,(√10/2 a × √10b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
6.6565944746544385,6.6565944746544385,(√10/2 a × √10/2 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
6.6565944746544385,4.437729649769626,(√10/2 a × √10/3 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
6.6565944746544385,3.3282972373272193,(√10/2 a × √10/4 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.437729649769626,13.313188949308877,(√10/3 a × √10b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.437729649769626,6.6565944746544385,(√10/3 a × √10/2 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.437729649769626,4.437729649769626,(√10/3 a × √10/3 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.437729649769626,3.3282972373272193,(√10/3 a × √10/4 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.3282972373272193,13.313188949308877,(√10/4 a × √10b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.3282972373272193,6.6565944746544385,(√10/4 a × √10/2 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.3282972373272193,4.437729649769626,(√10/4 a × √10/3 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
3.3282972373272193,3.3282972373272193,(√10/4 a × √10/4 b),177.24099999999999,18.4º,MgO (100),0.0,0.5488995139730435,1.0,"rgb(0.00, 139.97, 255.00)"
4.21,5.9538390975907305,(a × b),25.065662600856975,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,4.21,(b × a),25.065662600856975,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,11.907678195181461,(a × 2b),50.13132520171395,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
11.907678195181461,4.21,(2b × a),50.13132520171395,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,3.969226065060487,(a × 2/3 b),50.13132520171395,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.969226065060487,4.21,(2/3 b × a),50.13132520171395,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,17.86151729277219,(a × 3b),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
17.86151729277219,4.21,(3b × a),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,8.930758646386096,(a × 3/2 b),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
8.930758646386096,4.21,(3/2 b × a),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,4.465379323193048,(a × 3/4 b),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.465379323193048,4.21,(3/4 b × a),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,3.572303458554438,(a × 3/5 b),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.572303458554438,4.21,(3/5 b × a),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,23.815356390362922,(a × 4b),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
23.815356390362922,4.21,(4b × a),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,7.938452130120974,(a × 4/3 b),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
7.938452130120974,4.21,(4/3 b × a),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,4.763071278072585,(a × 4/5 b),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.763071278072585,4.21,(4/5 b × a),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,29.769195487953652,(a × 5b),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
29.769195487953652,4.21,(5b × a),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,14.884597743976826,(a × 5/2 b),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
14.884597743976826,4.21,(5/2 b × a),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,9.923065162651218,(a × 5/3 b),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
9.923065162651218,4.21,(5/3 b × a),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.21,7.442298871988413,(a × 5/4 b),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
7.442298871988413,4.21,(5/4 b × a),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
8.42,5.9538390975907305,(2a × b),50.13132520171395,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,8.42,(b × 2a),50.13132520171395,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
8.42,11.907678195181461,(2a × 2b),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
11.907678195181461,8.42,(2b × 2a),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
8.42,3.969226065060487,(2a × 2/3 b),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.969226065060487,8.42,(2/3 b × 2a),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
8.42,17.86151729277219,(2a × 3b),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
17.86151729277219,8.42,(3b × 2a),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
8.42,8.930758646386096,(2a × 3/2 b),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
8.930758646386096,8.42,(3/2 b × 2a),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
8.42,4.465379323193048,(2a × 3/4 b),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
4.465379323193048,8.42,(3/4 b × 2a),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
8.42,3.572303458554438,(2a × 3/5 b),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.572303458554438,8.42,(3/5 b × 2a),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
12.629999999999999,5.9538390975907305,(3a × b),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,12.629999999999999,(b × 3a),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
6.3149999999999995,5.9538390975907305,(3/2 a × b),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,6.3149999999999995,(b × 3/2 a),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.1574999999999998,5.9538390975907305,(3/4 a × b),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,3.1574999999999998,(b × 3/4 a),75.19698780257092,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
12.629999999999999,11.907678195181461,(3a × 2b),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
11.907678195181461,12.629999999999999,(2b × 3a),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
12.629999999999999,3.969226065060487,(3a × 2/3 b),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.969226065060487,12.629999999999999,(2/3 b × 3a),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
6.3149999999999995,11.907678195181461,(3/2 a × 2b),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
11.907678195181461,6.3149999999999995,(2b × 3/2 a),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
6.3149999999999995,3.969226065060487,(3/2 a × 2/3 b),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.969226065060487,6.3149999999999995,(2/3 b × 3/2 a),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.1574999999999998,11.907678195181461,(3/4 a × 2b),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
11.907678195181461,3.1574999999999998,(2b × 3/4 a),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.1574999999999998,3.969226065060487,(3/4 a × 2/3 b),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.969226065060487,3.1574999999999998,(2/3 b × 3/4 a),150.39397560514183,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
16.84,5.9538390975907305,(4a × b),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,16.84,(b × 4a),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.613333333333333,5.9538390975907305,(4/3 a × b),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,5.613333333333333,(b × 4/3 a),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.368,5.9538390975907305,(4/5 a × b),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,3.368,(b × 4/5 a),100.2626504034279,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
21.05,5.9538390975907305,(5a × b),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,21.05,(b × 5a),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
10.525,5.9538390975907305,(5/2 a × b),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,10.525,(b × 5/2 a),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
7.016666666666667,5.9538390975907305,(5/3 a × b),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,7.016666666666667,(b × 5/3 a),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.2625,5.9538390975907305,(5/4 a × b),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.9538390975907305,5.2625,(b × 5/4 a),125.32831300428488,0º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
7.291933899864973,10.31235181711718,(√3a × √3b),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
10.31235181711718,7.291933899864973,(√3b × √3a),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
7.291933899864973,5.15617590855859,(√3a × √3/2 b),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.15617590855859,7.291933899864973,(√3/2 b × √3a),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
7.291933899864973,3.437450605705727,(√3a × √3/3 b),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.437450605705727,7.291933899864973,(√3/3 b × √3a),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.6459669499324865,10.31235181711718,(√3/2 a × √3b),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
10.31235181711718,3.6459669499324865,(√3b × √3/2 a),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.6459669499324865,5.15617590855859,(√3/2 a × √3/2 b),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
5.15617590855859,3.6459669499324865,(√3/2 b × √3/2 a),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.6459669499324865,3.437450605705727,(√3/2 a × √3/3 b),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
3.437450605705727,3.6459669499324865,(√3/3 b × √3/2 a),75.19698780257093,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
7.291933899864973,20.62470363423436,(√3a × 2√3b),150.39397560514186,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
20.62470363423436,7.291933899864973,(2√3b × √3a),150.39397560514186,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
7.291933899864973,6.874901211411454,(√3a × 2√3/3 b),150.39397560514186,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
6.874901211411454,7.291933899864973,(2√3/3 b × √3a),150.39397560514186,35.3º,MgO (110),0.0,0.4794141503700329,1.0,"rgb(0.00, 122.25, 255.00)"
